sale_id,date,month,weekday,branch_id,branch_name,department,product_id,product_name,category,unit_price,discount,final_price,quantity,total,payment_method,customer_id,cost_usd,margin_usd,margin_total,margin_pct,budget_usd,variance,achievement_pct,status,total_payroll,headcount,revenue_per_employee,payroll_ratio,efficiency_status,target_category,investment_usd,roi_pct_adjusted,num_campaigns
816,2024-04-04,4,Thursday,7,La Libertad,La Libertad,17,Queso duro blando,Dairy,3.5,0.05,3.32,1,3.32,Credit card,398,1.8,1.7,1.7,48.57142857142857,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Dairy,550,1.1310733333333334,2
817,2024-02-02,2,Friday,6,Usulután,Usulután,8,Fresco de tamarindo,Beverages,0.75,0.15,0.64,18,11.52,Cash,269,0.3,0.45,8.1,60.0,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Beverages,500,1.2037333333333333,2
818,2024-11-09,11,Saturday,3,San Miguel,San Miguel,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,10,15.0,Cash,165,0.7,0.8,8.0,53.333333333333336,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Dairy,550,1.1310733333333334,2
819,2024-09-24,9,Tuesday,2,Santa Ana,Santa Ana,4,Yuca frita,Traditional Food,2.5,0.0,2.5,3,7.5,Credit card,67,1.2,1.3,3.9000000000000004,52.0,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Traditional Food,1950,0.531975128205128,3
820,2024-04-13,4,Saturday,1,San Salvador Centro,San Salvador,6,Kolachampán,Beverages,0.75,0.0,0.75,4,3.0,Cash,17,0.35,0.4,1.6,53.333333333333336,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Beverages,500,1.2037333333333333,2
821,2024-09-26,9,Thursday,8,Chalatenango,Chalatenango,13,Aceite vegetal 1L,Groceries,2.8,0.1,2.52,20,50.4,Debit card,26,1.8,0.9999999999999998,19.999999999999996,35.71428571428571,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Groceries,350,2.290714285714286,1
822,2024-11-06,11,Wednesday,4,Soyapango,San Salvador,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,3,36.0,Bitcoin,107,5.5,6.5,19.5,54.166666666666664,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Handicrafts,2250,2.939564814814815,3
823,2024-08-27,8,Tuesday,2,Santa Ana,Santa Ana,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,2,3.0,Debit card,481,0.7,0.8,1.6,53.333333333333336,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Dairy,550,1.1310733333333334,2
824,2024-12-28,12,Saturday,6,Usulután,Usulután,14,Frijoles rojos 1lb,Groceries,1.2,0.15,1.02,2,2.04,Debit card,271,0.65,0.5499999999999999,1.0999999999999999,45.83333333333333,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Groceries,350,2.290714285714286,1
825,2024-06-04,6,Tuesday,2,Santa Ana,Santa Ana,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,3,1.5,Transfer,50,0.2,0.3,0.8999999999999999,60.0,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Traditional Food,1950,0.531975128205128,3
826,2024-09-29,9,Sunday,4,Soyapango,San Salvador,4,Yuca frita,Traditional Food,2.5,0.0,2.5,13,32.5,Cash,337,1.2,1.3,16.900000000000002,52.0,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Traditional Food,1950,0.531975128205128,3
827,2024-10-12,10,Saturday,3,San Miguel,San Miguel,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,18,13.5,Debit card,393,0.3,0.45,8.1,60.0,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Beverages,500,1.2037333333333333,2
828,2024-12-25,12,Wednesday,8,Chalatenango,Chalatenango,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,14,168.0,Cash,93,5.5,6.5,91.0,54.166666666666664,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Handicrafts,2250,2.939564814814815,3
829,2024-09-15,9,Sunday,7,La Libertad,La Libertad,18,Curtido en frasco,Groceries,2.0,0.1,1.8,11,19.8,Cash,308,0.9,1.1,12.100000000000001,55.00000000000001,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Groceries,350,2.290714285714286,1
830,2024-06-10,6,Monday,6,Usulután,Usulután,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,18,16.2,Credit card,212,0.45,0.45,8.1,50.0,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Groceries,350,2.290714285714286,1
831,2024-11-07,11,Thursday,6,Usulután,Usulután,14,Frijoles rojos 1lb,Groceries,1.2,0.05,1.14,8,9.12,Debit card,193,0.65,0.5499999999999999,4.3999999999999995,45.83333333333333,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Groceries,350,2.290714285714286,1
832,2024-07-03,7,Wednesday,5,Metrocentro,San Salvador,18,Curtido en frasco,Groceries,2.0,0.0,2.0,15,30.0,Transfer,1,0.9,1.1,16.5,55.00000000000001,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Groceries,350,2.290714285714286,1
833,2024-11-01,11,Friday,5,Metrocentro,San Salvador,2,Pupusas de frijol,Traditional Food,0.5,0.05,0.47,1,0.47,Cash,456,0.2,0.3,0.3,60.0,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Traditional Food,1950,0.531975128205128,3
834,2024-06-02,6,Sunday,1,San Salvador Centro,San Salvador,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,8,280.0,Credit card,12,18.0,17.0,136.0,48.57142857142857,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Handicrafts,2250,2.939564814814815,3
835,2024-02-18,2,Sunday,3,San Miguel,San Miguel,9,Camisa guayabera,Clothing,18.0,0.0,18.0,2,36.0,Cash,71,9.0,9.0,18.0,50.0,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Clothing,400,0.89325,1
836,2024-10-25,10,Friday,6,Usulután,Usulután,9,Camisa guayabera,Clothing,18.0,0.0,18.0,8,144.0,Cash,154,9.0,9.0,72.0,50.0,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Clothing,400,0.89325,1
837,2024-10-18,10,Friday,7,La Libertad,La Libertad,3,Tamales de elote,Traditional Food,1.0,0.1,0.9,7,6.3,Cash,167,0.55,0.44999999999999996,3.1499999999999995,44.99999999999999,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Traditional Food,1950,0.531975128205128,3
838,2024-09-06,9,Friday,3,San Miguel,San Miguel,16,Crema salvadoreña,Dairy,1.5,0.15,1.27,19,24.13,Bitcoin,305,0.7,0.8,15.200000000000001,53.333333333333336,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Dairy,550,1.1310733333333334,2
839,2024-10-22,10,Tuesday,1,San Salvador Centro,San Salvador,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,13,455.0,Credit card,472,18.0,17.0,221.0,48.57142857142857,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Handicrafts,2250,2.939564814814815,3
840,2024-08-10,8,Saturday,6,Usulután,Usulután,11,Jarrito de barro,Handicrafts,8.0,0.15,6.8,14,95.2,Cash,395,3.5,4.5,63.0,56.25,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Handicrafts,2250,2.939564814814815,3
841,2024-11-20,11,Wednesday,1,San Salvador Centro,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,13,9.75,Cash,22,0.3,0.45,5.8500000000000005,60.0,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Beverages,500,1.2037333333333333,2
842,2024-06-16,6,Sunday,3,San Miguel,San Miguel,11,Jarrito de barro,Handicrafts,8.0,0.1,7.2,17,122.4,Cash,26,3.5,4.5,76.5,56.25,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Handicrafts,2250,2.939564814814815,3
843,2024-10-31,10,Thursday,8,Chalatenango,Chalatenango,13,Aceite vegetal 1L,Groceries,2.8,0.05,2.66,19,50.54,Cash,222,1.8,0.9999999999999998,18.999999999999996,35.71428571428571,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Groceries,350,2.290714285714286,1
844,2024-03-16,3,Saturday,7,La Libertad,La Libertad,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,5,175.0,Cash,293,18.0,17.0,85.0,48.57142857142857,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Handicrafts,2250,2.939564814814815,3
845,2024-05-14,5,Tuesday,7,La Libertad,La Libertad,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,3,1.5,Debit card,397,0.2,0.3,0.8999999999999999,60.0,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Traditional Food,1950,0.531975128205128,3
846,2024-09-03,9,Tuesday,3,San Miguel,San Miguel,5,Atol de elote,Beverages,1.0,0.0,1.0,18,18.0,Cash,334,0.45,0.55,9.9,55.00000000000001,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Beverages,500,1.2037333333333333,2
847,2024-05-04,5,Saturday,4,Soyapango,San Salvador,7,Café salvadoreño,Beverages,1.5,0.0,1.5,3,4.5,Credit card,166,0.65,0.85,2.55,56.666666666666664,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Beverages,500,1.2037333333333333,2
848,2024-12-09,12,Monday,2,Santa Ana,Santa Ana,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,14,14.0,Cash,98,0.55,0.44999999999999996,6.299999999999999,44.99999999999999,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Traditional Food,1950,0.531975128205128,3
849,2024-10-31,10,Thursday,6,Usulután,Usulután,11,Jarrito de barro,Handicrafts,8.0,0.15,6.8,1,6.8,Cash,180,3.5,4.5,4.5,56.25,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Handicrafts,2250,2.939564814814815,3
850,2024-08-13,8,Tuesday,3,San Miguel,San Miguel,15,Arroz blanco 1lb,Groceries,0.9,0.15,0.77,2,1.54,Cash,351,0.45,0.45,0.9,50.0,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Groceries,350,2.290714285714286,1
851,2024-02-13,2,Tuesday,3,San Miguel,San Miguel,12,Canasta de palma,Handicrafts,12.0,0.1,10.8,4,43.2,Cash,486,5.5,6.5,26.0,54.166666666666664,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Handicrafts,2250,2.939564814814815,3
852,2024-01-08,1,Monday,5,Metrocentro,San Salvador,5,Atol de elote,Beverages,1.0,0.1,0.9,11,9.9,Credit card,157,0.45,0.55,6.050000000000001,55.00000000000001,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Beverages,500,1.2037333333333333,2
853,2024-01-12,1,Friday,8,Chalatenango,Chalatenango,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,11,9.9,Debit card,109,0.45,0.45,4.95,50.0,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Groceries,350,2.290714285714286,1
854,2024-10-07,10,Monday,5,Metrocentro,San Salvador,7,Café salvadoreño,Beverages,1.5,0.05,1.42,16,22.72,Debit card,73,0.65,0.85,13.6,56.666666666666664,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Beverages,500,1.2037333333333333,2
855,2024-10-25,10,Friday,7,La Libertad,La Libertad,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,17,8.5,Cash,31,0.25,0.25,4.25,50.0,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Traditional Food,1950,0.531975128205128,3
856,2024-12-22,12,Sunday,4,Soyapango,San Salvador,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,20,700.0,Cash,336,18.0,17.0,340.0,48.57142857142857,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Handicrafts,2250,2.939564814814815,3
857,2024-07-17,7,Wednesday,2,Santa Ana,Santa Ana,1,Pupusas de queso,Traditional Food,0.5,0.1,0.45,9,4.05,Credit card,338,0.25,0.25,2.25,50.0,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Traditional Food,1950,0.531975128205128,3
858,2024-01-10,1,Wednesday,2,Santa Ana,Santa Ana,12,Canasta de palma,Handicrafts,12.0,0.15,10.2,10,102.0,Credit card,198,5.5,6.5,65.0,54.166666666666664,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Handicrafts,2250,2.939564814814815,3
859,2024-09-17,9,Tuesday,7,La Libertad,La Libertad,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,4,3.0,Cash,306,0.3,0.45,1.8,60.0,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Beverages,500,1.2037333333333333,2
860,2024-04-05,4,Friday,2,Santa Ana,Santa Ana,18,Curtido en frasco,Groceries,2.0,0.05,1.9,7,13.3,Transfer,288,0.9,1.1,7.700000000000001,55.00000000000001,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Groceries,350,2.290714285714286,1
861,2024-05-06,5,Monday,1,San Salvador Centro,San Salvador,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,17,8.5,Cash,202,0.25,0.25,4.25,50.0,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Traditional Food,1950,0.531975128205128,3
862,2024-06-26,6,Wednesday,1,San Salvador Centro,San Salvador,6,Kolachampán,Beverages,0.75,0.0,0.75,12,9.0,Debit card,121,0.35,0.4,4.800000000000001,53.333333333333336,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Beverages,500,1.2037333333333333,2
863,2024-02-01,2,Thursday,5,Metrocentro,San Salvador,17,Queso duro blando,Dairy,3.5,0.0,3.5,9,31.5,Credit card,418,1.8,1.7,15.299999999999999,48.57142857142857,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Dairy,550,1.1310733333333334,2
864,2024-04-25,4,Thursday,5,Metrocentro,San Salvador,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,5,2.5,Credit card,337,0.25,0.25,1.25,50.0,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Traditional Food,1950,0.531975128205128,3
865,2024-07-14,7,Sunday,2,Santa Ana,Santa Ana,5,Atol de elote,Beverages,1.0,0.1,0.9,17,15.3,Debit card,321,0.45,0.55,9.350000000000001,55.00000000000001,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Beverages,500,1.2037333333333333,2
866,2024-05-03,5,Friday,7,La Libertad,La Libertad,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,19,14.25,Cash,160,0.3,0.45,8.55,60.0,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Beverages,500,1.2037333333333333,2
867,2024-10-04,10,Friday,8,Chalatenango,Chalatenango,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,5,40.0,Debit card,298,3.5,4.5,22.5,56.25,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Handicrafts,2250,2.939564814814815,3
868,2024-03-11,3,Monday,4,Soyapango,San Salvador,18,Curtido en frasco,Groceries,2.0,0.1,1.8,10,18.0,Debit card,269,0.9,1.1,11.0,55.00000000000001,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Groceries,350,2.290714285714286,1
869,2024-03-15,3,Friday,7,La Libertad,La Libertad,5,Atol de elote,Beverages,1.0,0.0,1.0,19,19.0,Cash,286,0.45,0.55,10.450000000000001,55.00000000000001,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Beverages,500,1.2037333333333333,2
870,2024-04-04,4,Thursday,2,Santa Ana,Santa Ana,18,Curtido en frasco,Groceries,2.0,0.15,1.7,11,18.7,Credit card,373,0.9,1.1,12.100000000000001,55.00000000000001,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Groceries,350,2.290714285714286,1
871,2024-07-30,7,Tuesday,6,Usulután,Usulután,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,14,7.0,Cash,479,0.25,0.25,3.5,50.0,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Traditional Food,1950,0.531975128205128,3
872,2024-04-06,4,Saturday,3,San Miguel,San Miguel,9,Camisa guayabera,Clothing,18.0,0.0,18.0,4,72.0,Cash,391,9.0,9.0,36.0,50.0,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Clothing,400,0.89325,1
873,2024-11-01,11,Friday,4,Soyapango,San Salvador,9,Camisa guayabera,Clothing,18.0,0.0,18.0,8,144.0,Debit card,184,9.0,9.0,72.0,50.0,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Clothing,400,0.89325,1
874,2024-03-09,3,Saturday,8,Chalatenango,Chalatenango,3,Tamales de elote,Traditional Food,1.0,0.15,0.85,17,14.45,Debit card,365,0.55,0.44999999999999996,7.6499999999999995,44.99999999999999,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Traditional Food,1950,0.531975128205128,3
875,2024-07-17,7,Wednesday,3,San Miguel,San Miguel,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,16,192.0,Cash,99,5.5,6.5,104.0,54.166666666666664,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Handicrafts,2250,2.939564814814815,3
876,2024-07-28,7,Sunday,1,San Salvador Centro,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,1,0.75,Transfer,114,0.3,0.45,0.45,60.0,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Beverages,500,1.2037333333333333,2
877,2024-02-03,2,Saturday,4,Soyapango,San Salvador,7,Café salvadoreño,Beverages,1.5,0.0,1.5,6,9.0,Credit card,251,0.65,0.85,5.1,56.666666666666664,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Beverages,500,1.2037333333333333,2
878,2024-05-06,5,Monday,8,Chalatenango,Chalatenango,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,14,112.0,Credit card,312,3.5,4.5,63.0,56.25,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Handicrafts,2250,2.939564814814815,3
879,2024-07-20,7,Saturday,6,Usulután,Usulután,13,Aceite vegetal 1L,Groceries,2.8,0.1,2.52,20,50.4,Debit card,275,1.8,0.9999999999999998,19.999999999999996,35.71428571428571,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Groceries,350,2.290714285714286,1
880,2024-09-23,9,Monday,1,San Salvador Centro,San Salvador,17,Queso duro blando,Dairy,3.5,0.0,3.5,4,14.0,Cash,450,1.8,1.7,6.8,48.57142857142857,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Dairy,550,1.1310733333333334,2
881,2024-09-22,9,Sunday,4,Soyapango,San Salvador,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,18,9.0,Transfer,21,0.2,0.3,5.3999999999999995,60.0,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Traditional Food,1950,0.531975128205128,3
882,2024-09-21,9,Saturday,7,La Libertad,La Libertad,18,Curtido en frasco,Groceries,2.0,0.0,2.0,2,4.0,Cash,204,0.9,1.1,2.2,55.00000000000001,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Groceries,350,2.290714285714286,1
883,2024-08-24,8,Saturday,5,Metrocentro,San Salvador,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,6,210.0,Cash,471,18.0,17.0,102.0,48.57142857142857,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Handicrafts,2250,2.939564814814815,3
884,2024-08-25,8,Sunday,3,San Miguel,San Miguel,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,15,7.5,Debit card,58,0.2,0.3,4.5,60.0,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Traditional Food,1950,0.531975128205128,3
885,2024-07-20,7,Saturday,3,San Miguel,San Miguel,6,Kolachampán,Beverages,0.75,0.0,0.75,14,10.5,Cash,92,0.35,0.4,5.6000000000000005,53.333333333333336,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Beverages,500,1.2037333333333333,2
886,2024-08-20,8,Tuesday,4,Soyapango,San Salvador,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,3,2.7,Cash,333,0.45,0.45,1.35,50.0,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Groceries,350,2.290714285714286,1
887,2024-02-16,2,Friday,2,Santa Ana,Santa Ana,6,Kolachampán,Beverages,0.75,0.1,0.68,4,2.72,Cash,186,0.35,0.4,1.6,53.333333333333336,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Beverages,500,1.2037333333333333,2
888,2024-09-18,9,Wednesday,7,La Libertad,La Libertad,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,20,20.0,Cash,195,0.55,0.44999999999999996,9.0,44.99999999999999,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Traditional Food,1950,0.531975128205128,3
889,2024-06-20,6,Thursday,3,San Miguel,San Miguel,2,Pupusas de frijol,Traditional Food,0.5,0.15,0.42,19,7.98,Debit card,77,0.2,0.3,5.7,60.0,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Traditional Food,1950,0.531975128205128,3
890,2024-04-01,4,Monday,3,San Miguel,San Miguel,6,Kolachampán,Beverages,0.75,0.0,0.75,2,1.5,Cash,374,0.35,0.4,0.8,53.333333333333336,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Beverages,500,1.2037333333333333,2
891,2024-11-16,11,Saturday,5,Metrocentro,San Salvador,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,6,5.4,Credit card,492,0.45,0.45,2.7,50.0,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Groceries,350,2.290714285714286,1
892,2024-11-14,11,Thursday,1,San Salvador Centro,San Salvador,7,Café salvadoreño,Beverages,1.5,0.0,1.5,9,13.5,Cash,438,0.65,0.85,7.6499999999999995,56.666666666666664,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Beverages,500,1.2037333333333333,2
893,2024-11-07,11,Thursday,1,San Salvador Centro,San Salvador,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,16,24.0,Cash,338,0.7,0.8,12.8,53.333333333333336,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Dairy,550,1.1310733333333334,2
894,2024-07-28,7,Sunday,8,Chalatenango,Chalatenango,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,15,22.5,Debit card,4,0.7,0.8,12.0,53.333333333333336,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Dairy,550,1.1310733333333334,2
895,2024-11-13,11,Wednesday,5,Metrocentro,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.15,0.64,18,11.52,Credit card,26,0.3,0.45,8.1,60.0,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Beverages,500,1.2037333333333333,2
896,2024-01-29,1,Monday,3,San Miguel,San Miguel,6,Kolachampán,Beverages,0.75,0.0,0.75,12,9.0,Cash,17,0.35,0.4,4.800000000000001,53.333333333333336,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Beverages,500,1.2037333333333333,2
